id,title,rating,user
141678,The Betrayal Bond: Breaking Free of Exploitive Relationships,0,2545
126081,Waking the Dead: The Glory of a Heart Fully Alive,0,2545
13806977,Theory and Practice of Counseling and Psychotherapy,0,2545
19355355,Take Me with You,0,2545
13503117,Full Disclosure,0,2545
18143968,"I've Got You Under My Skin (Under Suspicion, #1)",4,2545
11870085,The Fault in Our Stars,3,2545
1046347,Constructing a Life Philosophy: Opposing Viewpoints,3,2545
56647,The Universe Next Door: A Basic Worldview Catalog,4,2545
13167336,Abnormal Psychology,3,2545
15857810,One Thousand Gifts Study Guide with DVD: A Dare to Live Fully Right Where You Are,5,2545
8489075,Psychology and Christianity: Five Views,0,2545
12565459,Mere Apologetics: How to Help Seekers and Skeptics Find Faith,4,2545
15855036,Social Psychology,0,2545
455486,To Everyone an Answer: A Case for the Christian Worldview: Essays in Honor of Norman L. Geisler,3,2545
849380,The Seven Principles for Making Marriage Work: A Practical Guide from the Country's Foremost Relationship Expert,0,2545
65379,Making Children Mind without Losing Yours,4,2545
16204765,Soul Virgins: Redefining Single Sexuality,0,2545
152672,"Psychology, Theology, and Spirituality in Christian Counseling",0,2545
168668,"Catch-22 (Catch-22, #1)",0,2547
9476337,Bossypants,3,2549
128029,A Thousand Splendid Suns,4,2549
77203,The Kite Runner,4,2549
8545327,Secret Daughter,4,2549
7234768,Half Broke Horses,4,2549
7445,The Glass Castle,5,2549
5166,Midwives,3,2549
8564644,Little Princes: One Man's Promise to Bring Home the Lost Children of Nepal,5,2549
6892870,"The Girl Who Kicked the Hornet's Nest (Millennium, #3)",5,2549
5060378,"The Girl Who Played with Fire (Millennium, #2)",5,2549
2429135,"The Girl with the Dragon Tattoo (Millennium, #1)",5,2549
3688715,Sarah's Key,5,2549
370565,There's A Boy in the Girls' Bathroom,5,2549
865,The Alchemist,0,2549
15811501,The Myths of Happiness,0,2549
6847758,EFT for the Highly Sensitive Temperament,0,2549
13374,A Complicated Kindness,0,2549
28881,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",0,2549
22628,The Perks of Being a Wallflower,4,2549
8667848,"A Discovery of Witches (All Souls Trilogy, #1)",1,2549
835058,A Certain Truth (The Trials of Kit Shannon #6),5,2552
20179,A Higher Justice (The Trials of Kit Shannon #5),5,2552
1690092,A Greater Glory (The Trials of Kit Shannon #4),5,2552
2565878,The Whole Truth,5,2552
11600163,The Litigators,4,2552
64216,"Guards! Guards! (Discworld, #8; City Watch #1)",5,2552
149847,Mort: The Play,0,2552
34497,"The Color of Magic (Discworld, #1; Rincewind, #1)",5,2552
192893,"Whose Body?  (Lord Peter Wimsey, #1)",0,2552
462033,"Maisie Dobbs (Maisie Dobbs, #1)",0,2552
5907,"The Hobbit, or There and Back Again",5,2552
890,Of Mice and Men,3,2552
7624,Lord of the Flies,4,2552
6185,Wuthering Heights,5,2552
3008,A Little Princess,5,2552
5470,1984,5,2552
1934,Little Women,5,2552
5107,The Catcher in the Rye,2,2552
3087,A Room with a View,0,2552
1885,Pride and Prejudice,4,2552
3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",5,2554
17571907,Bellman & Black,0,2557
6891512,Every Day in Tuscany: Seasons of an Italian Life,0,2557
44255,Toujours Provence,5,2557
49436,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,3,2557
647668,Too Much Tuscan Sun: Confessions of a Chianti Tour Guide,1,2557
145984,The Hills of Tuscany,5,2557
40184,Encore Provence: New Adventures in the South of France,5,2557
725303,Pasquale's Nose: Idle Days in an Italian Town,4,2557
2445099,"Passion on the Vine: A Memoir of Food, Wine, and Family in the Heart of Italy",4,2557
4951923,"La Bella Lingua: My Love Affair with Italian, the World's Most Enchanting Language",4,2557
450055,The Reluctant Tuscan: How I Discovered My Inner Italian,4,2557
127682,In Tuscany,5,2557
531421,Bella Tuscany,5,2557
40189,A Year in Provence,5,2557
6055063,The Sweet Life in Paris: Delicious Adventures in the World's Most Glorious - and Perplexing - City,3,2557
196153,On Rue Tatin: Living and Cooking in a French Town,4,2557
40183,"French Lessons: Adventures with Knife, Fork, and Corkscrew",5,2557
87474,A Thousand Days in Tuscany: A Bittersweet Adventure,5,2557
480479,Under the Tuscan Sun,5,2557
19501,"Eat, Pray, Love",4,2557
13569942,"Strong Woman: Ambition, Grit and a Great Pair of Heels",0,2558
36072,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,0,2558
7937843,Room,0,2558
80660,We Need to Talk About Kevin,0,2558
67920,Sybil: The Classic True Story of a Woman Possessed by Sixteen Personalities,0,2558
402014,"On the Bright Side, I'm Now the Girlfriend of a Sex God (Confessions of Georgia Nicolson, #2)",0,2558
13490638,Penelope,0,2558
5139,"The Devil Wears Prada (The Devil Wears Prada, #1)",0,2558
12881778,"Fifty Shades Freed (Fifty Shades, #3)",0,2558
11857408,"Fifty Shades Darker (Fifty Shades, #2)",0,2558
10818853,"Fifty Shades of Grey (Fifty Shades, #1)",0,2558
2767052,"The Hunger Games (The Hunger Games, #1)",0,2558
10589,Bag of Bones,5,2559
11566,The Green Mile,5,2559
99561,Looking for Alaska,4,2559
11870085,The Fault in Our Stars,5,2559
51249,Cut It Out,5,2561
34497,"The Color of Magic (Discworld, #1; Rincewind, #1)",0,2562
15756092,الوحيد لاشريك له,0,2563
2531367,Love Is an Eagle,0,2563
3473,A Walk to Remember,0,2563
6539716,الحب من الوريد إلى الوريد,0,2563
11009151,متفق عليه,0,2563
43551644,چهل قانون ملت عشق,4,2564
24539893,اندیشه پویا-مرداد و شهریور ۱۳۹۲,0,2564
576011,نوبت عاشقی,0,2564
716696,رباعيات خيام,0,2564
19063,The Book Thief,5,2565
6837103,The Kitchen House,5,2565
7822895,"The Millennium Trilogy (Millennium Trilogy, #1-3)",0,2566
24039412,The Hummingbird,0,2567
181886,"Marion Zimmer Bradley's Ancestors of Avalon (Avalon, #5)",3,2567
13642,A Wizard of Earthsea (Earthsea Cycle #1),3,2567
18131,"A Wrinkle in Time (Time Quintet, #1)",5,2567
37442,"Wicked: The Life and Times of the Wicked Witch of the West (The Wicked Years, #1)",0,2567
21787,The Princess Bride,4,2567
189182,The Story About Ping,4,2567
1001896,The Real Mother Goose,5,2567
356321,"The Story of Babar (Babar, #1)",5,2567
97090,The Phoenix and the Carpet (Five Children #2),3,2567
820816,Richard Scarry's Best Word Book Ever,5,2567
505304,The Poky Little Puppy,4,2567
133526,Blueberries for Sal,3,2567
858037,Danny and the Dinosaur,3,2567
988123,Tootle,4,2567
1365825,Andy and the Lion,4,2567
837393,The Travels of Babar,4,2567
858493,Angus and the Ducks,3,2567
118077,A Hole is to Dig,5,2567
146665,The Story of Little Black Sambo,3,2567
40680738,"In the Darkness (Zoe Bentley Mystery, #2)",0,2568
37647561,"A Killer's Mind (Zoe Bentley Mystery, #1)",4,2568
37753695,"The Trapped Girl (Tracy Crosswhite, #4)",4,2568
29584452,The Underground Railroad,0,2568
42270835,The Nickel Boys,0,2568
29496076,Killers of the Flower Moon: The Osage Murders and the Birth of the FBI,0,2568
40163119,Say Nothing: A True Story of Murder and Memory in Northern Ireland,0,2568
22318476,"Boom Town: The Fantastical Saga of Oklahoma City, Its Chaotic Founding, Its Apocalyptic Weather, Its Purloined Basketball Team, and the Dream of Becoming a World-class Metropolis",0,2568
8171378,The Warmth of Other Suns: The Epic Story of America's Great Migration,0,2568
5890,The Woman in White,0,2568
2052,"The Big Sleep (Philip Marlowe, #1)",0,2568
2429135,"The Girl with the Dragon Tattoo (Millennium, #1)",0,2568
19494,The Spy Who Came In from the Cold,0,2568
17333319,Burial Rites,0,2568
1232,"The Shadow of the Wind (The Cemetery of Forgotten Books, #1)",0,2568
40024,"The Alienist (Dr. Laszlo Kreizler, #1)",0,2568
12873,Rebecca,0,2568
26214866,"In the Clearing (Tracy Crosswhite, #3)",3,2568
15818259,We Live in Water,0,2568
43982054,The Water Dancer,0,2568
17297135,Loud Awake and Lost,0,2570
6334,Never Let Me Go,5,2570
3063499,The Lucky One,0,2570
10560331,"Out of Sight, Out of Time (Gallagher Girls, #5)",5,2570
6950688,"Only the Good Spy Young (Gallagher Girls, #4)",0,2570
5267365,"Don't Judge a Girl by Her Cover (Gallagher Girls, #3)",0,2570
568645,"Cross My Heart and Hope to Spy (Gallagher Girls, #2)",0,2570
852470,"I'd Tell You I Love You, But Then I'd Have to Kill You (Gallagher Girls, #1)",0,2570
28876,"His Majesty's Dragon (Temeraire, #1)",0,2571
45729965,Writers & Lovers,4,2571
6215979,Methland: The Death and Life of an American Small Town,0,2571
51178017,The Hilarious World of Depression,4,2571
51342180,The Vanishing Half,5,2571
54756657,The Sinful Seven: Sci-fi Western Legends of the NCAA,0,2571
54260824,Twisted The Tangled History of Black Hair Culture,4,2571
54007586,Running the Light,4,2571
46223323,The Adventure Zone: Petals to the Metal,4,2571
43721059,The Night Watchman,3,2571
6561790,The Assassination of Fred Hampton: How the FBI and the Chicago Police Murdered a Black Panther,0,2571
53065108,Running The Light,0,2571
50215350,We Ride Upon Sticks,0,2571
40796173,SprawlBall: A Visual Tour of the New Era of the NBA,0,2571
49465492,Race for Profit: How Banks and the Real Estate Industry Undermined Black Homeownership,4,2571
234934,"Sassafrass, Cypress & Indigo",0,2571
17465709,"Braiding Sweetgrass: Indigenous Wisdom, Scientific Knowledge, and the Teachings of Plants",0,2571
114192,Medical Apartheid: The Dark History of Medical Experimentation on Black Americans from Colonial Times to the Present,0,2571
14451357,Racecraft: The Soul of Inequality in American Life,0,2571
229445,"Killing the Black Body: Race, Reproduction, and the Meaning of Liberty",0,2571
28815,Influence: The Psychology of Persuasion,5,2572
35631386,The Undoing Project: A Friendship That Changed Our Minds,4,2572
22557272,The Girl on the Train,4,2572
21094993,The Girl Who Saved the King of Sweden,5,2572
16138588,Aventuras completas de Sherlok Holmes,5,2572
25614598,"Crimson Shore (Pendergast, #15)",0,2572
13486632,"The Hundred-Year-Old Man Who Climbed Out of the Window and Disappeared (The Hundred-Year-Old Man, #1)",5,2572
17212231,"Inferno (Robert Langdon, #4)",3,2572
7959473,"American Assassin (Mitch Rapp, #1)",0,2572
7774883,The Cobra,5,2572
149572,The Odessa File,4,2572
9489502,"Cold Vengeance (Pendergast, #11)",3,2572
39801,"The White Lioness (Kurt Wallander, #3)",5,2572
5061675,"A Game of Thrones / A Clash of Kings (A Song of Ice and Fire, #1-2)",5,2572
13496,"A Game of Thrones (A Song of Ice and Fire, #1)",5,2572
6289283,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",3,2572
13498020,"The Black Box (Harry Bosch, #16; Harry Bosch Universe, #24)",0,2572
5890,The Woman in White,4,2572
859887,"Shaman (Cole Family Trilogy, #2)",4,2572
2400955,La bodega,4,2572
2502689,200 Projects to Strengthen Your Art Skills (Barron’s Aspire Series),0,2574
16074768,A Hero for WondLa,0,2574
11849687,"Doodles Unleashed: Mixed-Media Techniques for Doodling, Mark-Making & Lettering",3,2574
6684637,"Freefall (Tunnels, #3)",0,2574
3650157,Past Secrets,0,2574
1055797,Art: A Brief History,0,2574
464262,"Mythology (Ologies, #5)",0,2574
461363,A First Book of Canadian Art,0,2574
2562191,Filthy Rich,4,2574
3232083,Peter and the Starcatchers: Peter and the Starcatchers / Peter and the Shadow Thieves / Peter and the Secret of Rundoon,5,2574
6443349,"Percy Jackson and the Olympians Boxed Set (Percy Jackson and the Olympians, #1-5)",5,2574
28194,"Inkheart (Inkworld, #1)",0,2574
15793186,The Good House,0,2574
14866,Nineteen Minutes,4,2574
4934587,"Time Quake (The Gideon Trilogy, #3)",5,2574
833332,"The Time Thief (The Gideon Trilogy, #2)",5,2574
6057754,Watercolor Depth and Realism: 5 Simple Techniques for Adding Dimension to Your Paintings,4,2574
6304674,"The Summoning (Darkest Powers, #1)",0,2574
2261214,"City of Bones (The Mortal Instruments, #1)",0,2574
6114777,Graceling,0,2574
80351,"Among the Gods (Chronicles of the Kings, #5)",4,2577
80348,"Faith of My Fathers (Chronicles of the Kings, #4)",4,2577
359993,"The Strength of His Hand (Chronicles of the Kings, #3)",4,2577
6366437,Half Broke Horses,0,2577
37959904,Unsheltered,0,2577
50452110,The Healer's Touch: Tikva's Story,0,2577
12295170,Walking in the Dust of Rabbi Jesus: How the Jewish Words of Jesus Can Change Your Life,0,2577
40617092,Recipe for a Perfect Wife,0,2577
50865225,Chasing Vines: Finding Your Way to an Immensely Fruitful Life,0,2577
49479568,The Fifth Avenue Story Society,0,2577
48678863,If I Were You,0,2577
48568573,Sightings: Discovering God's Presence in our Everyday Moments,0,2577
35377433,Fly Away,0,2577
34912895,The Great Alone,0,2577
23687500,Whenever You Come Around (Kings Meadow Romance #2),0,2577
40385589,A Wish And A Prayer,0,2577
30363088,The Keeper of Lost Things,0,2577
38915861,"With This Pledge (Carnton, #1)",0,2577
39860004,The Wisdom of Sally Red Shoes,4,2577
50102814,If for Any Reason,0,2577
7821828,The Hare With Amber Eyes: A Family's Century of Art and Loss,0,2578
17383921,All Joy and No Fun: The Paradox of Modern Parenthood,5,2579
17332243,Hild,0,2579
219662,Your Three-Year-Old: Friend or Enemy,0,2579
189146,Scattered: How Attention Deficit Disorder Originates and What You Can Do About It,0,2579
43889,"Wizard's First Rule (Sword of Truth, #1)",0,2579
25460,"Animal, Vegetable, Miracle: A Year of Food Life",4,2579
6698001,The Ask,4,2584
155871,Goodbye Lemon,5,2584
148912,Singular Intimacies: Becoming a Doctor at Bellevue,0,2584
185897,How Doctors Think,0,2584
6691125,Every Patient Tells a Story: Medical Mysteries and the Art of Diagnosis,5,2584
860765,Emergency!: True Stories From The Nation's ERs,0,2584
297301,"First, Do No Harm",0,2584
239797,Intensive Care: The Story of a Nurse,0,2584
417326,What Patients Taught Me: A Medical Student's Journey,0,2584
113429,No One Belongs Here More Than You,5,2584
6566887,The Ticking Is the Bomb: A Memoir,5,2584
386,Another Bullshit Night in Suck City,5,2584
3460863,Seven Days in the Art World,4,2584
22613,Simulacra and Simulation,4,2584
381440,The Society of the Spectacle,3,2584
497164,Camera Lucida: Reflections on Photography,4,2584
134360,Diane Arbus: Monograph,5,2584
114683,Wall and Piece,3,2584
8112003,Saunders Comprehensive Review for the NCLEX-RN Examination,0,2584
11100788,Leaving the Atocha Station,4,2584
17612826,The Three-Arched Bridge,0,2585
34703445,"Edgedancer (The Stormlight Archive, #2.5)",0,2585
17256597,After the Quake,3,2585
18333195,Folktales from India,4,2585
17883464,"Time of Contempt (The Witcher, #4)",1,2585
325785,"Capital, Vol. 1: A Critical Analysis of Capitalist Production",0,2585
35109628,In Xanadu [Paperback],4,2585
15849749,Goat Days,5,2585
52288505,The Case that Shook the Empire,3,2585
51583056,"Blood of Elves (The Witcher, #1)",3,2585
35165929,Flights,0,2585
42946966,Drive Your Plow Over the Bones of the Dead,4,2585
42398278,The Past As Present: Forging Contemporary Identities Through History,0,2585
33980248,The Age of Kali: Indian Travels and Encounters,4,2585
51003723,"Sword of Destiny (The Witcher, #0.75)",3,2585
53485326,"The Last Wish (The Witcher, #0.5)",3,2585
10848,Into the Wild,4,2585
25437512,From The Holy Mountain,5,2585
17181679,The Elephant Vanishes,4,2585
865,The Alchemist,1,2585
6334,Never Let Me Go,3,2587
11395597,Why Be Happy When You Could Be Normal?,0,2587
10884,Einstein: His Life and Universe,0,2587
5324960,I Love Yous Are for White People,0,2587
12000852,Glaciers,4,2587
7837,Some Women,0,2587
10252302,Blue Nights,0,2587
424,Slouching Towards Bethlehem,0,2587
7815,The Year of Magical Thinking,0,2587
341879,Just Kids,0,2587
14595,Please Kill Me: The Uncensored Oral History of Punk,0,2587
9439303,Life,4,2587
126740,Waltzing the Cat,4,2587
126741,Cowboys Are My Weakness,4,2587
2967752,The Elegance of the Hedgehog,4,2587
113429,No One Belongs Here More Than You,4,2587
10600242,How to Be a Woman,0,2587
22034,The Godfather,0,2588
2429135,"The Girl with the Dragon Tattoo (Millennium, #1)",0,2588
43477470,أحببت وغدا,0,2590
874915,Call Me Hope,0,2590
830791,The Simple Truth,0,2590
15972,The Gravedigger's Daughter,0,2593
922991,The Island,0,2593
17207362,"Politi (Harry Hole, #10)",0,2593
6891433,"Panserhjerte (Harry Hole, #8)",0,2593
13532287,"The Bat (Harry Hole, #1)",0,2593
18112068,Kakerlakkene (Harry Hole #2),0,2593
2033352,"Frelseren (Harry Hole, #6)",0,2593
13256064,"Phantom (Harry Hole, #9)",0,2593
3522419,"Nemesis (Harry Hole, #4)",0,2593
498389,"The Devil's Star (Harry Hole, #5)",0,2593
465226,"The Redbreast (Harry Hole, #3)",0,2593
13536860,"Fifty Shades Freed (Fifty Shades, #3)",0,2593
4667024,The Help,4,2593
1156439,Doppler,4,2593
11857408,"Fifty Shades Darker (Fifty Shades, #2)",0,2593
10818853,"Fifty Shades of Grey (Fifty Shades, #1)",0,2593
9572203,"The Snowman (Harry Hole, #7)",0,2593
19314,"Ronia, the Robber's Daughter",0,2593
48318,The Solitaire Mystery,0,2593
2546853,Honningfellen (Cato Isaksen #6),0,2593
22535533,Moriarty,4,2596
11100431,"Heir of Novron (The Riyria Revelations, #5-6)",0,2596
10790277,"Rise of Empire (The Riyria Revelations, #3-4)",0,2596
10790290,"Theft of Swords (The Riyria Revelations, #1-2)",0,2596
20405936,"Select Mode (The Broken Empire, #1.5)",0,2596
18132196,"Sleeping Beauty (The Broken Empire, #2.5)",0,2596
18693743,"Prince of Fools (The Red Queen's War, #1)",0,2596
15985373,"Emperor of Thorns (The Broken Empire, #3)",0,2596
12891107,"King of Thorns (The Broken Empire, #2)",0,2596
9579634,"Prince of Thorns (The Broken Empire, #1)",4,2596
10664113,"A Dance with Dragons (A Song of Ice and Fire, #5)",0,2596
13497,"A Feast for Crows (A Song of Ice and Fire, #4)",0,2596
62291,"A Storm of Swords (A Song of Ice and Fire, #3)",0,2596
10572,"A Clash of Kings  (A Song of Ice and Fire, #2)",0,2596
13496,"A Game of Thrones (A Song of Ice and Fire, #1)",0,2596
32856013,Utopia for Realists: How We Can Build the Ideal World,0,2597
51043806,The Blindspots Between Us: How to Overcome Unconscious Cognitive Bias and Build Better Relationships,0,2597
31170723,Behave: The Biology of Humans at Our Best and Worst,0,2597
42392875,"Yo, Julia (Julia Domna #1)",0,2597
31138556,Homo Deus: A History of Tomorrow,0,2597
37912970,Blood Orange,2,2597
67931,The Analyst,4,2597
5890,The Woman in White,0,2597
764347,"Unwind (Unwind, #1)",0,2597
149267,The Stand,0,2597
23807,"The Silence of the Lambs  (Hannibal Lecter, #2)",0,2597
6892870,"The Girl Who Kicked the Hornet's Nest (Millennium, #3)",0,2597
5060378,"The Girl Who Played with Fire (Millennium, #2)",0,2597
16328,"The Murder of Roger Ackroyd (Hercule Poirot, #4)",0,2597
50879781,Talking to Strangers: What We Should Know About the People We Don’t Know,0,2597
50612756,Recursion,0,2597
12232938,The Lovely Bones,2,2597
53142315,What Lies Between Us,3,2597
25716670,"I'm Traveling Alone (Holger Munch & Mia Kruger, #1)",0,2597
92057,The Autobiography of Malcolm X,0,2597
33389838,Allie and Bea,4,2598
36584870,"The Rule of One (The Rule of One, #1)",0,2598
39904267,True Places,5,2598
41444081,Rock Needs River: A Memoir About a Very Open Adoption,0,2598
41002075,The Forgotten Hours,5,2598
41484600,I'm Fine and Neither Are You,0,2598
42306076,The Murmur of Bees,0,2598
35997022,An American Princess: The Many Lives of Allene Tew,0,2598
37673134,All This I Will Give to You,0,2598
37808197,"The Hangman's Daughter (The Hangman's Daughter, #1)",0,2598
29981282,About the Night,0,2598
40092181,"The Dark Heart: A True Story of Greed, Murder, and an Unlikely Investigator",0,2598
36793956,Go,0,2598
40195257,The Passion According to Carmela,0,2598
38128524,This Life or the Next,0,2598
42399951,The Overdue Life of Amy Byler,4,2598
43358381,"Thin Air (Jessica Shaw, #1)",5,2598
42083871,"The Lie: A Memoir of Two Marriages, Catfishing & Coming Out",3,2598
45320294,Prognosis: A Memoir of My Brain,4,2598
44107392,What You Did,4,2598
57043,"Foreigner (Foreigner, #1)",0,2599
413814,"Dhampir (Noble Dead Saga, Series 1, #1)",0,2599
7108001,"Abraham Lincoln: Vampire Hunter (Abraham Lincoln: Vampire Hunter, #1)",3,2599
6101718,"The Magicians (The Magicians, #1)",1,2599
22028,Omerta,0,2601
364089,The Last Don,0,2601
320817,How to Have Confidence and Power in Dealing with People,0,2602
11084145,Steve Jobs,4,2602
3228917,Outliers: The Story of Success,4,2602
2612,The Tipping Point: How Little Things Can Make a Big Difference,4,2602
4865,How to Win Friends and Influence People,4,2602
36072,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,4,2602
1297177,Motivation and Personality,4,2602
291112,The Pursuit of Happiness,4,2602
865,The Alchemist,4,2602
12957,Much Ado About Nothing,4,2602
12996,Othello,4,2602
49339,Poetry and Tales,4,2602
112804,"The Essential Gandhi: An Anthology of His Writings on His Life, Work, and Ideas",4,2602
83181,Holy Quran,5,2602
15763849,Quran,5,2602
646462,القرآن الكريم,5,2602
1055617,The Miracle of Forgiveness,4,2602
677552,The Selfish Giant,4,2602
15743828,What Young India Wants,4,2602
3320520,The 3 Mistakes of My Life,4,2602
33722,The Undomestic Goddess,0,2603
5107,The Catcher in the Rye,0,2605
4671,The Great Gatsby,4,2606
890,Of Mice and Men,4,2606
452306,"The Sisterhood of the Traveling Pants (Sisterhood, #1)",0,2606
24770,"Uglies (Uglies, #1)",0,2606
4570679,Going Too Far,0,2606
8720917,You Against Me,0,2606
6556855,Chasing Brooklyn,0,2606
8492825,"Where She Went (If I Stay, #2)",0,2606
4374400,"If I Stay (If I Stay, #1)",0,2606
5664985,Along for the Ride,0,2606
3463,A Bend in the Road,0,2606
3478,Message in a Bottle,0,2606
6068551,"Shiver (The Wolves of Mercy Falls, #1)",0,2606
13747,"Julie and Julia: 365 Days, 524 Recipes, 1 Tiny Apartment Kitchen",0,2606
38709,"Holes (Holes, #1)",3,2606
10917,My Sister's Keeper,0,2606
6048530,"Finger Lickin' Fifteen (Stephanie Plum, #15)",0,2606
2767052,"The Hunger Games (The Hunger Games, #1)",0,2606
3063499,The Lucky One,0,2606
9361589,The Night Circus,0,2606
6352738,Jambar Hata : Dongan tu Ulaon Adat,0,2607
10793796,Nila,0,2607
6496847,Merah,0,2607
1670699,Bidadari Bersayap Biru,0,2607
1670684,Piano di Kotak Kaca,0,2607
13232499,Sunshine Becomes You,4,2607
1488157,Summer in Seoul,0,2607
35849852,"A Crazy, Holy Grace: The Healing Power of Pain and Memory",0,2608
5664311,The Brief Wondrous Life of Oscar Wao,0,2608
13586707,My Brilliant Friend,4,2608
15811545,A Tale for the Time Being,5,2608
73932,"The Paradise War (The Song of Albion, #1)",5,2608
2641307,"These Is My Words: The Diary of Sarah Agnes Prine, 1881-1901",0,2608
625094,The Leopard,0,2608
808627,"Le château de ma mère (Souvenirs d'enfance, #2)",5,2608
220334,"La Gloire de mon père (Souvenirs d'enfance, #1)",5,2608
1219611,"Viou (Viou, #1)",5,2608
61672,Bonjour tristesse,5,2608
18749,Half of a Yellow Sun,5,2608
9418327,Bossypants,4,2608
123303,The Book of Bebb,5,2608
13214,"I Know Why the Caged Bird Sings (Maya Angelou's Autobiography, #1)",0,2608
2547,The Prophet,5,2608
19083,Politics,2,2608
31862,Discourse on Method and Meditations on First Philosophy,3,2608
12651,The Social Contract,3,2608
130119,An Enquiry Concerning Human Understanding,3,2608
26720045,Chaos Magick and Talismans,0,2609
25668578,Evoking the Norse Gods through Sigil Magick,0,2609
25314634,The Magick of Color and Light: Using painted lamps as a tool for magick and meditation,0,2609
25764430,Alchemical Evocation: Using Sigil Magick to Evoke Alchemical Principles,0,2609
32607884,Evoking the Spirits of the Book of Enoch,0,2609
28457963,Evoking Kali through Chaos Magick,0,2609
28239028,Chaos magick: A brief introduction,0,2609
25325697,Chaos Magick: Its Salient Features,0,2609
22057045,"Scrying without Tears: The Theory, Technique and Uses of Scrying",0,2609
21139727,Cat Magick: Summoning the Spirit of Bast through Sigil Magick,0,2609
23845713,Olympick Magick: A Short Guide to Summoning the Planetary Spirits of the Arbatel,0,2609
29974758,The Alphabet of Desire - a Method of Chaos Magick,0,2609
20940158,Sigil Magick: The Basics,0,2609
20692959,Evocation through Sigil Magick: A Guide to Contacting Other Realities,0,2609
18364960,The African-American Ritual Cookbook,0,2609
50915644,"Orishas, Goddesses, and Voodoo Queens: The Divine Feminine in the African Religious Traditions",0,2609
29632414,The Magick Of Lilith: Calling Upon The Great Goddess of The Left Hand Path (Mesopotamian Magick Book 1),0,2609
23840886,Awakening to Kali: The Goddess of Radical Transformation,0,2609
25267840,Evoking Hecate: The Goddess of Magick,0,2609
484464,The Mask of Oy,0,2609
17879,Crime and Punishment,0,2610
259737,Jesus: A Revolutionary Biography,5,2610
9729504,"Lost in Shangri-la: A True Story of Survival, Adventure, and the Most Incredible Rescue Mission of World War II",4,2610
6411961,"The Lost Symbol (Robert Langdon, #3)",3,2610
394535,"Blood Meridian, or the Evening Redness in the West",0,2610
11297,Norwegian Wood,0,2611
4929,Kafka on the Shore,0,2611
17799,"South of the Border, West of the Sun",0,2611
290,Jesus the Son of Man,4,2611
2544,The Madman,4,2611
246056,The Garden of The Prophet,4,2611
2547,The Prophet,5,2611
23236743,"Burned (Alex Verus, #7)",4,2611
23236738,"Veiled (Alex Verus, #6)",4,2611
18599601,"Hidden (Alex Verus, #5)",4,2611
16072988,"Chosen (Alex Verus, #4)",4,2611
13542616,"Taken (Alex Verus, #3)",4,2611
13274082,"Cursed (Alex Verus, #2)",4,2611
11737387,"Fated (Alex Verus, #1)",4,2611
22291607,So-Called Christian: Healing Spiritual Wounds Left by the Church,0,2611
23834791,Work From Home And No More Debt Box Set,0,2611
620486,Cthulhu 2000,4,2611
59810,"Jewels of the Sun (Gallaghers of Ardmore, #1)",2,2611
407234,"Blood Brothers (Sign of Seven, #1)",3,2611
26046,"Morrigan's Cross (Circle Trilogy, #1)",3,2611
18483526,"Скарлет (Лунните хроники, #2)",0,2612
53443736,"Балада за пойни птици и змии (Игрите на глада, #0)",0,2612
46200649,Малка история на икономиката,0,2612
34865901,"Давид и Голиат : аутсайдери, неприспособленци и изкуството да се сражаваш с гиганти",0,2612
12158480,"Why Nations Fail: The Origins of Power, Prosperity, and Poverty",0,2612
13481308,Добри Съпруги,3,2612
50671640,Обещанието на един молив: Как един обикновен човек може да осъществи необикновена промяна,4,2612
51014619,Good Economics for Hard Times: Better Answers to Our Biggest Problems,0,2612
49628,Cloud Atlas,0,2612
53479096,"Пътят на Силка (Татуировчикът от Аушвиц, #2)",5,2612
50498959,Приспивна песен в Аушвиц,0,2612
34100787,Малките данни,4,2612
19548548,Хайде всички да убием Констанс,2,2612
6654077,"Ако искаш да си легнеш с мен..., сготви ми!",2,2612
29588127,Спящата и вретеното,4,2612
22917579,"Малки жени (Little Women, #1)",3,2612
50535557,Моята кратка история,4,2612
22014569,"Тъжният кипарис (Еркюл Поаро, #22)",3,2612
18667945,#Girlboss,4,2612
10189797,Изключителните,4,2612
42932027,Little Girl Leaving: A Novel Based on a True Story,5,2615
9532,"Ender's Shadow (The Shadow Series, #1)",5,2615
375802,"Ender's Game (Ender's Saga, #1)",5,2615
6148028,"Catching Fire (The Hunger Games, #2)",5,2615
7260188,"Mockingjay (The Hunger Games, #3)",4,2615
2767052,"The Hunger Games (The Hunger Games, #1)",5,2615
11346,Sula,5,2615
8442457,Gone Girl,3,2615
10210,Jane Eyre,5,2615
6185,Wuthering Heights,0,2615
5129,Brave New World,0,2615
7244,The Poisonwood Bible,5,2615
33,"The Lord of the Rings (The Lord of the Rings, #1-3)",0,2615
152,Anna Karenina,5,2615
8647,"Shadow of the Giant (Ender's Shadow, #4)",0,2615
372311,Little Women,0,2616
50165,Jane Eyre,0,2616
